Target Text: The Spanish Constitution is The Best Thing About This Photo: A photo of the Constitutional Court in Spain, where judges and lawyers sit at tables adorned with red flags and gold accents against an ornate backdrop featuring marble columns and chandeliers.

Step   0 | Token 0: GT: 'The' | Pred: ' Spanish'
Step  50 | Token 1: GT: ' Spanish' | Pred: ' Constitutional'
Step  50 | Token 2: GT: ' Constitution' | Pred: ' has'
Step  50 | Token 3: GT: ' is' | Pred: ' being'
Step  50 | Token 4: GT: ' The' | Pred: ' Spanish'
Step  50 | Token 5: GT: ' Best' | Pred: ' in'
Step  50 | Token 6: GT: ' Thing' | Pred: ' About'
Step  50 | Token 7: GT: ' About' | Pred: ' Spain'
Step  50 | Token 8: GT: ' This' | Pred: ' Country'
Step  50 | Token 9: GT: ' Photo' | Pred: '<|im_end|>'
Step  50 | Token 10: GT: ':' | Pred: ' A'
Step  50 | Token 11: GT: ' A' | Pred: ' Look'
Step  50 | Token 12: GT: ' photo' | Pred: ' of'
Step  50 | Token 13: GT: ' of' | Pred: ' the'
Step  50 | Token 14: GT: ' the' | Pred: ' Spanish'
Step  50 | Token 15: GT: ' Constitutional' | Pred: ' Court'
Step  50 | Token 16: GT: ' Court' | Pred: ' of'
Step  50 | Token 17: GT: ' in' | Pred: ' Spain'
Step  50 | Token 18: GT: ' Spain' | Pred: ' shows'
Step  50 | Token 19: GT: ',' | Pred: ' taken'
Step  50 | Token 20: GT: ' where' | Pred: ' the'
Step  50 | Token 21: GT: ' judges' | Pred: ' are'
Step  50 | Token 22: GT: ' and' | Pred: ' lawyers'
Step  50 | Token 23: GT: ' lawyers' | Pred: ' sit'
Step  50 | Token 24: GT: ' sit' | Pred: ' in'
Step  50 | Token 25: GT: ' at' | Pred: ' a'
Step  50 | Token 26: GT: ' tables' | Pred: ' in'
Step  50 | Token 27: GT: ' adorned' | Pred: ' with'
Step  50 | Token 28: GT: ' with' | Pred: ' the'
Step  50 | Token 29: GT: ' red' | Pred: ' and'
Step  50 | Token 30: GT: ' flags' | Pred: ' and'
Step  50 | Token 31: GT: ' and' | Pred: ' gold'
Step  50 | Token 32: GT: ' gold' | Pred: ' accents'
Step  50 | Token 33: GT: ' accents' | Pred: '.'
Step  50 | Token 34: GT: ' against' | Pred: ' a'
Step  50 | Token 35: GT: ' an' | Pred: ' orn'
Step  50 | Token 36: GT: ' orn' | Pred: 'ate'
Step  50 | Token 37: GT: 'ate' | Pred: ' backdrop'
Step  50 | Token 38: GT: ' backdrop' | Pred: ' of'
Step  50 | Token 39: GT: ' featuring' | Pred: ' a'
Step  50 | Token 40: GT: ' marble' | Pred: ' columns'
Step  50 | Token 41: GT: ' columns' | Pred: ' and'
Step  50 | Token 42: GT: ' and' | Pred: ' a'
Step  50 | Token 43: GT: ' ch' | Pred: 'andel'
Step  50 | Token 44: GT: 'andel' | Pred: 'iers'
Step  50 | Token 45: GT: 'iers' | Pred: '.'
Step  50 | Token 46: GT: '.' | Pred: '<|im_end|>'
Step 100 | Token 0: GT: 'The' | Pred: ' Spanish'
Step 100 | Token 1: GT: ' Spanish' | Pred: ' Constitutional'
Step 100 | Token 2: GT: ' Constitution' | Pred: ' has'
Step 100 | Token 3: GT: ' is' | Pred: ' a'
Step 100 | Token 4: GT: ' The' | Pred: ' Spanish'
Step 100 | Token 5: GT: ' Best' | Pred: ' in'
Step 100 | Token 6: GT: ' Thing' | Pred: ' About'
Step 100 | Token 7: GT: ' About' | Pred: ' Spain'
Step 100 | Token 8: GT: ' This' | Pred: ' Country'
Step 100 | Token 9: GT: ' Photo' | Pred: '<|im_end|>'
Step 100 | Token 10: GT: ':' | Pred: ' A'
Step 100 | Token 11: GT: ' A' | Pred: ' Look'
Step 100 | Token 12: GT: ' photo' | Pred: ' of'
Step 100 | Token 13: GT: ' of' | Pred: ' the'
Step 100 | Token 14: GT: ' the' | Pred: ' Spanish'
Step 100 | Token 15: GT: ' Constitutional' | Pred: ' Court'
Step 100 | Token 16: GT: ' Court' | Pred: ' of'
Step 100 | Token 17: GT: ' in' | Pred: ' Spain'
Step 100 | Token 18: GT: ' Spain' | Pred: ' shows'
Step 100 | Token 19: GT: ',' | Pred: ' taken'
Step 100 | Token 20: GT: ' where' | Pred: ' the'
Step 100 | Token 21: GT: ' judges' | Pred: ' and'
Step 100 | Token 22: GT: ' and' | Pred: ' lawyers'
Step 100 | Token 23: GT: ' lawyers' | Pred: ' are'
Step 100 | Token 24: GT: ' sit' | Pred: ' in'
Step 100 | Token 25: GT: ' at' | Pred: ' tables'
Step 100 | Token 26: GT: ' tables' | Pred: ' in'
Step 100 | Token 27: GT: ' adorned' | Pred: ' with'
Step 100 | Token 28: GT: ' with' | Pred: ' red'
Step 100 | Token 29: GT: ' red' | Pred: ' and'
Step 100 | Token 30: GT: ' flags' | Pred: ' and'
Step 100 | Token 31: GT: ' and' | Pred: ' gold'
Step 100 | Token 32: GT: ' gold' | Pred: ' accents'
Step 100 | Token 33: GT: ' accents' | Pred: '.'
Step 100 | Token 34: GT: ' against' | Pred: ' a'
Step 100 | Token 35: GT: ' an' | Pred: ' orn'
Step 100 | Token 36: GT: ' orn' | Pred: 'ate'
Step 100 | Token 37: GT: 'ate' | Pred: ' backdrop'
Step 100 | Token 38: GT: ' backdrop' | Pred: ' of'
Step 100 | Token 39: GT: ' featuring' | Pred: ' a'
Step 100 | Token 40: GT: ' marble' | Pred: ' columns'
Step 100 | Token 41: GT: ' columns' | Pred: ' and'
Step 100 | Token 42: GT: ' and' | Pred: ' a'
Step 100 | Token 43: GT: ' ch' | Pred: 'andel'
Step 100 | Token 44: GT: 'andel' | Pred: 'iers'
Step 100 | Token 45: GT: 'iers' | Pred: '.'
Step 100 | Token 46: GT: '.' | Pred: '<|im_end|>'
Step 150 | Token 0: GT: 'The' | Pred: ' Spanish'
Step 150 | Token 1: GT: ' Spanish' | Pred: ' Constitutional'
Step 150 | Token 2: GT: ' Constitution' | Pred: ' has'
Step 150 | Token 3: GT: ' is' | Pred: ' a'
Step 150 | Token 4: GT: ' The' | Pred: ' Spanish'
Step 150 | Token 5: GT: ' Best' | Pred: ' in'
Step 150 | Token 6: GT: ' Thing' | Pred: ' About'
Step 150 | Token 7: GT: ' About' | Pred: ' Spain'
Step 150 | Token 8: GT: ' This' | Pred: ' Country'
Step 150 | Token 9: GT: ' Photo' | Pred: '<|im_end|>'
Step 150 | Token 10: GT: ':' | Pred: ' A'
Step 150 | Token 11: GT: ' A' | Pred: ' Look'
Step 150 | Token 12: GT: ' photo' | Pred: ' of'
Step 150 | Token 13: GT: ' of' | Pred: ' the'
Step 150 | Token 14: GT: ' the' | Pred: ' Spanish'
Step 150 | Token 15: GT: ' Constitutional' | Pred: ' Court'
Step 150 | Token 16: GT: ' Court' | Pred: ' of'
Step 150 | Token 17: GT: ' in' | Pred: ' Spain'
Step 150 | Token 18: GT: ' Spain' | Pred: ' shows'
Step 150 | Token 19: GT: ',' | Pred: ' taken'
Step 150 | Token 20: GT: ' where' | Pred: ' the'
Step 150 | Token 21: GT: ' judges' | Pred: ' and'
Step 150 | Token 22: GT: ' and' | Pred: ' lawyers'
Step 150 | Token 23: GT: ' lawyers' | Pred: ' sit'
Step 150 | Token 24: GT: ' sit' | Pred: ' in'
Step 150 | Token 25: GT: ' at' | Pred: ' a'
Step 150 | Token 26: GT: ' tables' | Pred: ' in'
Step 150 | Token 27: GT: ' adorned' | Pred: ' with'
Step 150 | Token 28: GT: ' with' | Pred: ' the'
Step 150 | Token 29: GT: ' red' | Pred: ' and'
Step 150 | Token 30: GT: ' flags' | Pred: ' and'
Step 150 | Token 31: GT: ' and' | Pred: ' gold'
Step 150 | Token 32: GT: ' gold' | Pred: ' accents'
Step 150 | Token 33: GT: ' accents' | Pred: '.'
Step 150 | Token 34: GT: ' against' | Pred: ' a'
Step 150 | Token 35: GT: ' an' | Pred: ' orn'
Step 150 | Token 36: GT: ' orn' | Pred: 'ate'
Step 150 | Token 37: GT: 'ate' | Pred: ' backdrop'
Step 150 | Token 38: GT: ' backdrop' | Pred: ' of'
Step 150 | Token 39: GT: ' featuring' | Pred: ' a'
Step 150 | Token 40: GT: ' marble' | Pred: ' columns'
Step 150 | Token 41: GT: ' columns' | Pred: ' and'
Step 150 | Token 42: GT: ' and' | Pred: ' a'
Step 150 | Token 43: GT: ' ch' | Pred: 'andel'
Step 150 | Token 44: GT: 'andel' | Pred: 'iers'
Step 150 | Token 45: GT: 'iers' | Pred: '.'
Step 150 | Token 46: GT: '.' | Pred: '<|im_end|>'
Step 200 | Token 0: GT: 'The' | Pred: ' Spanish'
Step 200 | Token 1: GT: ' Spanish' | Pred: ' Constitutional'
Step 200 | Token 2: GT: ' Constitution' | Pred: ' has'
Step 200 | Token 3: GT: ' is' | Pred: ' being'
Step 200 | Token 4: GT: ' The' | Pred: ' Spanish'
Step 200 | Token 5: GT: ' Best' | Pred: ' in'
Step 200 | Token 6: GT: ' Thing' | Pred: ' About'
Step 200 | Token 7: GT: ' About' | Pred: ' Spain'
Step 200 | Token 8: GT: ' This' | Pred: ' Country'
Step 200 | Token 9: GT: ' Photo' | Pred: '<|im_end|>'
Step 200 | Token 10: GT: ':' | Pred: ' A'
Step 200 | Token 11: GT: ' A' | Pred: ' Look'
Step 200 | Token 12: GT: ' photo' | Pred: ' of'
Step 200 | Token 13: GT: ' of' | Pred: ' the'
Step 200 | Token 14: GT: ' the' | Pred: ' Spanish'
Step 200 | Token 15: GT: ' Constitutional' | Pred: ' Court'
Step 200 | Token 16: GT: ' Court' | Pred: ' of'
Step 200 | Token 17: GT: ' in' | Pred: ' Spain'
Step 200 | Token 18: GT: ' Spain' | Pred: ' shows'
Step 200 | Token 19: GT: ',' | Pred: ' taken'
Step 200 | Token 20: GT: ' where' | Pred: ' the'
Step 200 | Token 21: GT: ' judges' | Pred: ' and'
Step 200 | Token 22: GT: ' and' | Pred: ' lawyers'
Step 200 | Token 23: GT: ' lawyers' | Pred: ' are'
Step 200 | Token 24: GT: ' sit' | Pred: ' in'
Step 200 | Token 25: GT: ' at' | Pred: ' a'
Step 200 | Token 26: GT: ' tables' | Pred: ' in'
Step 200 | Token 27: GT: ' adorned' | Pred: ' with'
Step 200 | Token 28: GT: ' with' | Pred: ' the'
Step 200 | Token 29: GT: ' red' | Pred: ' and'
Step 200 | Token 30: GT: ' flags' | Pred: ' and'
Step 200 | Token 31: GT: ' and' | Pred: ' gold'
Step 200 | Token 32: GT: ' gold' | Pred: ' accents'
Step 200 | Token 33: GT: ' accents' | Pred: '.'
Step 200 | Token 34: GT: ' against' | Pred: ' a'
Step 200 | Token 35: GT: ' an' | Pred: ' orn'
Step 200 | Token 36: GT: ' orn' | Pred: 'ate'
Step 200 | Token 37: GT: 'ate' | Pred: ' backdrop'
Step 200 | Token 38: GT: ' backdrop' | Pred: ' of'
Step 200 | Token 39: GT: ' featuring' | Pred: ' a'
Step 200 | Token 40: GT: ' marble' | Pred: ' columns'
Step 200 | Token 41: GT: ' columns' | Pred: ' and'
Step 200 | Token 42: GT: ' and' | Pred: ' a'
Step 200 | Token 43: GT: ' ch' | Pred: 'andel'
Step 200 | Token 44: GT: 'andel' | Pred: 'iers'
Step 200 | Token 45: GT: 'iers' | Pred: '.'
Step 200 | Token 46: GT: '.' | Pred: '<|im_end|>'
Step 250 | Token 0: GT: 'The' | Pred: ' Spanish'
Step 250 | Token 1: GT: ' Spanish' | Pred: ' Constitutional'
Step 250 | Token 2: GT: ' Constitution' | Pred: ' has'
Step 250 | Token 3: GT: ' is' | Pred: ' being'
Step 250 | Token 4: GT: ' The' | Pred: ' Spanish'
Step 250 | Token 5: GT: ' Best' | Pred: ' in'
Step 250 | Token 6: GT: ' Thing' | Pred: ' About'
Step 250 | Token 7: GT: ' About' | Pred: ' Spain'
Step 250 | Token 8: GT: ' This' | Pred: ' Country'
Step 250 | Token 9: GT: ' Photo' | Pred: '<|im_end|>'
Step 250 | Token 10: GT: ':' | Pred: ' A'
Step 250 | Token 11: GT: ' A' | Pred: ' Look'
Step 250 | Token 12: GT: ' photo' | Pred: ' of'
Step 250 | Token 13: GT: ' of' | Pred: ' the'
Step 250 | Token 14: GT: ' the' | Pred: ' Spanish'
Step 250 | Token 15: GT: ' Constitutional' | Pred: ' Court'
Step 250 | Token 16: GT: ' Court' | Pred: ' of'
Step 250 | Token 17: GT: ' in' | Pred: ' Spain'
Step 250 | Token 18: GT: ' Spain' | Pred: ' shows'
Step 250 | Token 19: GT: ',' | Pred: ' taken'
Step 250 | Token 20: GT: ' where' | Pred: ' the'
Step 250 | Token 21: GT: ' judges' | Pred: ' and'
Step 250 | Token 22: GT: ' and' | Pred: ' lawyers'
Step 250 | Token 23: GT: ' lawyers' | Pred: ' are'
Step 250 | Token 24: GT: ' sit' | Pred: ' in'
Step 250 | Token 25: GT: ' at' | Pred: ' a'
Step 250 | Token 26: GT: ' tables' | Pred: ' in'
Step 250 | Token 27: GT: ' adorned' | Pred: ' with'
Step 250 | Token 28: GT: ' with' | Pred: ' red'
Step 250 | Token 29: GT: ' red' | Pred: ' and'
Step 250 | Token 30: GT: ' flags' | Pred: ' and'
Step 250 | Token 31: GT: ' and' | Pred: ' gold'
Step 250 | Token 32: GT: ' gold' | Pred: ' accents'
Step 250 | Token 33: GT: ' accents' | Pred: '.'
Step 250 | Token 34: GT: ' against' | Pred: ' a'
Step 250 | Token 35: GT: ' an' | Pred: ' orn'
Step 250 | Token 36: GT: ' orn' | Pred: 'ate'
Step 250 | Token 37: GT: 'ate' | Pred: ' backdrop'
Step 250 | Token 38: GT: ' backdrop' | Pred: ' of'
Step 250 | Token 39: GT: ' featuring' | Pred: ' a'
Step 250 | Token 40: GT: ' marble' | Pred: ' columns'
Step 250 | Token 41: GT: ' columns' | Pred: ' and'
Step 250 | Token 42: GT: ' and' | Pred: ' a'
Step 250 | Token 43: GT: ' ch' | Pred: 'andel'
Step 250 | Token 44: GT: 'andel' | Pred: 'iers'
Step 250 | Token 45: GT: 'iers' | Pred: '.'
Step 250 | Token 46: GT: '.' | Pred: '<|im_end|>'
Step 300 | Token 0: GT: 'The' | Pred: ' Spanish'
Step 300 | Token 1: GT: ' Spanish' | Pred: ' Constitutional'
Step 300 | Token 2: GT: ' Constitution' | Pred: ' has'
Step 300 | Token 3: GT: ' is' | Pred: ' a'
Step 300 | Token 4: GT: ' The' | Pred: ' Spanish'
Step 300 | Token 5: GT: ' Best' | Pred: ' in'
Step 300 | Token 6: GT: ' Thing' | Pred: ' About'
Step 300 | Token 7: GT: ' About' | Pred: ' Spain'
Step 300 | Token 8: GT: ' This' | Pred: ' Country'
Step 300 | Token 9: GT: ' Photo' | Pred: '<|im_end|>'
Step 300 | Token 10: GT: ':' | Pred: ' A'
Step 300 | Token 11: GT: ' A' | Pred: ' Look'
Step 300 | Token 12: GT: ' photo' | Pred: ' of'
Step 300 | Token 13: GT: ' of' | Pred: ' the'
Step 300 | Token 14: GT: ' the' | Pred: ' Spanish'
Step 300 | Token 15: GT: ' Constitutional' | Pred: ' Court'
Step 300 | Token 16: GT: ' Court' | Pred: ' of'
Step 300 | Token 17: GT: ' in' | Pred: ' Spain'
Step 300 | Token 18: GT: ' Spain' | Pred: ' shows'
Step 300 | Token 19: GT: ',' | Pred: ' taken'
Step 300 | Token 20: GT: ' where' | Pred: ' the'
Step 300 | Token 21: GT: ' judges' | Pred: ' and'
Step 300 | Token 22: GT: ' and' | Pred: ' lawyers'
Step 300 | Token 23: GT: ' lawyers' | Pred: ' are'
Step 300 | Token 24: GT: ' sit' | Pred: ' in'
Step 300 | Token 25: GT: ' at' | Pred: ' a'
Step 300 | Token 26: GT: ' tables' | Pred: ' in'
Step 300 | Token 27: GT: ' adorned' | Pred: ' with'
Step 300 | Token 28: GT: ' with' | Pred: ' red'
Step 300 | Token 29: GT: ' red' | Pred: ' and'
Step 300 | Token 30: GT: ' flags' | Pred: ' and'
Step 300 | Token 31: GT: ' and' | Pred: ' gold'
Step 300 | Token 32: GT: ' gold' | Pred: ' accents'
Step 300 | Token 33: GT: ' accents' | Pred: '.'
Step 300 | Token 34: GT: ' against' | Pred: ' a'
Step 300 | Token 35: GT: ' an' | Pred: ' orn'
Step 300 | Token 36: GT: ' orn' | Pred: 'ate'
Step 300 | Token 37: GT: 'ate' | Pred: ' backdrop'
Step 300 | Token 38: GT: ' backdrop' | Pred: ' of'
Step 300 | Token 39: GT: ' featuring' | Pred: ' a'
Step 300 | Token 40: GT: ' marble' | Pred: ' columns'
Step 300 | Token 41: GT: ' columns' | Pred: ' and'
Step 300 | Token 42: GT: ' and' | Pred: ' a'
Step 300 | Token 43: GT: ' ch' | Pred: 'andel'
Step 300 | Token 44: GT: 'andel' | Pred: 'iers'
Step 300 | Token 45: GT: 'iers' | Pred: '.'
Step 300 | Token 46: GT: '.' | Pred: '<|im_end|>'
Step 350 | Token 0: GT: 'The' | Pred: ' Spanish'
Step 350 | Token 1: GT: ' Spanish' | Pred: ' Constitutional'
Step 350 | Token 2: GT: ' Constitution' | Pred: ' has'
Step 350 | Token 3: GT: ' is' | Pred: ' the'
Step 350 | Token 4: GT: ' The' | Pred: ' Spanish'
Step 350 | Token 5: GT: ' Best' | Pred: ' in'
Step 350 | Token 6: GT: ' Thing' | Pred: ' About'
Step 350 | Token 7: GT: ' About' | Pred: ' Spain'
Step 350 | Token 8: GT: ' This' | Pred: ' Country'
Step 350 | Token 9: GT: ' Photo' | Pred: '<|im_end|>'
Step 350 | Token 10: GT: ':' | Pred: ' A'
Step 350 | Token 11: GT: ' A' | Pred: ' Look'
Step 350 | Token 12: GT: ' photo' | Pred: ' of'
Step 350 | Token 13: GT: ' of' | Pred: ' the'
Step 350 | Token 14: GT: ' the' | Pred: ' Spanish'
Step 350 | Token 15: GT: ' Constitutional' | Pred: ' Court'
Step 350 | Token 16: GT: ' Court' | Pred: ' of'
Step 350 | Token 17: GT: ' in' | Pred: ' Spain'
Step 350 | Token 18: GT: ' Spain' | Pred: ' shows'
Step 350 | Token 19: GT: ',' | Pred: ' taken'
Step 350 | Token 20: GT: ' where' | Pred: ' the'
Step 350 | Token 21: GT: ' judges' | Pred: ' and'
Step 350 | Token 22: GT: ' and' | Pred: ' lawyers'
Step 350 | Token 23: GT: ' lawyers' | Pred: ' sit'
Step 350 | Token 24: GT: ' sit' | Pred: ' in'
Step 350 | Token 25: GT: ' at' | Pred: ' a'
Step 350 | Token 26: GT: ' tables' | Pred: ' in'
Step 350 | Token 27: GT: ' adorned' | Pred: ' with'
Step 350 | Token 28: GT: ' with' | Pred: ' red'
Step 350 | Token 29: GT: ' red' | Pred: ' and'
Step 350 | Token 30: GT: ' flags' | Pred: ' and'
Step 350 | Token 31: GT: ' and' | Pred: ' gold'
Step 350 | Token 32: GT: ' gold' | Pred: ' accents'
Step 350 | Token 33: GT: ' accents' | Pred: '.'
Step 350 | Token 34: GT: ' against' | Pred: ' a'
Step 350 | Token 35: GT: ' an' | Pred: ' orn'
Step 350 | Token 36: GT: ' orn' | Pred: 'ate'
Step 350 | Token 37: GT: 'ate' | Pred: ' backdrop'
Step 350 | Token 38: GT: ' backdrop' | Pred: ' of'
Step 350 | Token 39: GT: ' featuring' | Pred: ' a'
Step 350 | Token 40: GT: ' marble' | Pred: ' columns'
Step 350 | Token 41: GT: ' columns' | Pred: ' and'
Step 350 | Token 42: GT: ' and' | Pred: ' a'
Step 350 | Token 43: GT: ' ch' | Pred: 'andel'
Step 350 | Token 44: GT: 'andel' | Pred: 'iers'
Step 350 | Token 45: GT: 'iers' | Pred: '.'
Step 350 | Token 46: GT: '.' | Pred: '<|im_end|>'
Step 400 | Token 0: GT: 'The' | Pred: ' Spanish'
Step 400 | Token 1: GT: ' Spanish' | Pred: ' Constitutional'
Step 400 | Token 2: GT: ' Constitution' | Pred: ' has'
Step 400 | Token 3: GT: ' is' | Pred: ' a'
Step 400 | Token 4: GT: ' The' | Pred: ' Law'
Step 400 | Token 5: GT: ' Best' | Pred: ' Constitution'
Step 400 | Token 6: GT: ' Thing' | Pred: ' About'
Step 400 | Token 7: GT: ' About' | Pred: ' Spain'
Step 400 | Token 8: GT: ' This' | Pred: ' Country'
Step 400 | Token 9: GT: ' Photo' | Pred: ' of'
Step 400 | Token 10: GT: ':' | Pred: ' A'
Step 400 | Token 11: GT: ' A' | Pred: ' Look'
Step 400 | Token 12: GT: ' photo' | Pred: ' of'
Step 400 | Token 13: GT: ' of' | Pred: ' the'
Step 400 | Token 14: GT: ' the' | Pred: ' Spanish'
Step 400 | Token 15: GT: ' Constitutional' | Pred: ' Court'
Step 400 | Token 16: GT: ' Court' | Pred: ' of'
Step 400 | Token 17: GT: ' in' | Pred: ' Spain'
Step 400 | Token 18: GT: ' Spain' | Pred: ' shows'
Step 400 | Token 19: GT: ',' | Pred: ' taken'
Step 400 | Token 20: GT: ' where' | Pred: ' the'
Step 400 | Token 21: GT: ' judges' | Pred: ' are'
Step 400 | Token 22: GT: ' and' | Pred: ' lawyers'
Step 400 | Token 23: GT: ' lawyers' | Pred: ' sit'
Step 400 | Token 24: GT: ' sit' | Pred: ' in'
Step 400 | Token 25: GT: ' at' | Pred: ' a'
Step 400 | Token 26: GT: ' tables' | Pred: ' in'
Step 400 | Token 27: GT: ' adorned' | Pred: ' with'
Step 400 | Token 28: GT: ' with' | Pred: ' red'
Step 400 | Token 29: GT: ' red' | Pred: ' and'
Step 400 | Token 30: GT: ' flags' | Pred: ' and'
Step 400 | Token 31: GT: ' and' | Pred: ' gold'
Step 400 | Token 32: GT: ' gold' | Pred: ' accents'
Step 400 | Token 33: GT: ' accents' | Pred: ','
Step 400 | Token 34: GT: ' against' | Pred: ' a'
Step 400 | Token 35: GT: ' an' | Pred: ' orn'
Step 400 | Token 36: GT: ' orn' | Pred: 'ate'
Step 400 | Token 37: GT: 'ate' | Pred: ' backdrop'
Step 400 | Token 38: GT: ' backdrop' | Pred: ' of'
Step 400 | Token 39: GT: ' featuring' | Pred: ' a'
Step 400 | Token 40: GT: ' marble' | Pred: ' columns'
Step 400 | Token 41: GT: ' columns' | Pred: ' and'
Step 400 | Token 42: GT: ' and' | Pred: ' a'
Step 400 | Token 43: GT: ' ch' | Pred: 'andel'
Step 400 | Token 44: GT: 'andel' | Pred: 'iers'
Step 400 | Token 45: GT: 'iers' | Pred: '.'
Step 400 | Token 46: GT: '.' | Pred: '<|im_end|>'
Step 450 | Token 0: GT: 'The' | Pred: ' Spanish'
Step 450 | Token 1: GT: ' Spanish' | Pred: ' Constitutional'
Step 450 | Token 2: GT: ' Constitution' | Pred: ' of'
Step 450 | Token 3: GT: ' is' | Pred: ' '
Step 450 | Token 4: GT: ' The' | Pred: ' Most'
Step 450 | Token 5: GT: ' Best' | Pred: ' Constitution'
Step 450 | Token 6: GT: ' Thing' | Pred: ' To'
Step 450 | Token 7: GT: ' About' | Pred: ' Spain'
Step 450 | Token 8: GT: ' This' | Pred: ' Country'
Step 450 | Token 9: GT: ' Photo' | Pred: ' Of'
Step 450 | Token 10: GT: ':' | Pred: ' A'
Step 450 | Token 11: GT: ' A' | Pred: ' group'
Step 450 | Token 12: GT: ' photo' | Pred: ' of'
Step 450 | Token 13: GT: ' of' | Pred: ' the'
Step 450 | Token 14: GT: ' the' | Pred: ' Spanish'
Step 450 | Token 15: GT: ' Constitutional' | Pred: ' Court'
Step 450 | Token 16: GT: ' Court' | Pred: ' of'
Step 450 | Token 17: GT: ' in' | Pred: ' Spain'
Step 450 | Token 18: GT: ' Spain' | Pred: '.'
Step 450 | Token 19: GT: ',' | Pred: ' with'
Step 450 | Token 20: GT: ' where' | Pred: ' the'
Step 450 | Token 21: GT: ' judges' | Pred: ' are'
Step 450 | Token 22: GT: ' and' | Pred: ' lawyers'
Step 450 | Token 23: GT: ' lawyers' | Pred: ' sit'
Step 450 | Token 24: GT: ' sit' | Pred: ' in'
Step 450 | Token 25: GT: ' at' | Pred: ' long'
Step 450 | Token 26: GT: ' tables' | Pred: ' in'
Step 450 | Token 27: GT: ' adorned' | Pred: ' with'
Step 450 | Token 28: GT: ' with' | Pred: ' red'
Step 450 | Token 29: GT: ' red' | Pred: ' and'
Step 450 | Token 30: GT: ' flags' | Pred: ' and'
Step 450 | Token 31: GT: ' and' | Pred: ' gold'
Step 450 | Token 32: GT: ' gold' | Pred: ' accents'
Step 450 | Token 33: GT: ' accents' | Pred: '.'
Step 450 | Token 34: GT: ' against' | Pred: ' a'
Step 450 | Token 35: GT: ' an' | Pred: ' orn'
Step 450 | Token 36: GT: ' orn' | Pred: 'ate'
Step 450 | Token 37: GT: 'ate' | Pred: ' backdrop'
Step 450 | Token 38: GT: ' backdrop' | Pred: '.'
Step 450 | Token 39: GT: ' featuring' | Pred: ' a'
